kinderage,ses,books,wicFk,black,hispanic,asian,other,female,wic,teenmom,thirtymom,bweight,zmathFk,zreadFk,zmath8,zread8
62,0.08,40,0,0,0,0,0,1,0,0,0,111,0.23056882619857788,0.7598577737808228,-0.17467835545539856,0.8623903393745422
66,0.05,200,0,0,0,0,0,1,0,0,1,108,0.13444049656391144,-0.3246884047985077,-0.1075868308544159,-0.17593449354171753
63,0.28,20,0,0,0,0,0,0,0,0,0,121,-0.5209790468215942,-1.0322530269622803,0.4439527988433838,-0.025233309715986252
61,0.57,75,0,0,0,0,0,0,0,0,0,100,-0.74272918701171875,-0.8485954999923706,-0.6979935169219971,0.4762422740459442
60,0.38,200,0,0,0,0,0,1,0,0,0,126,0.03175825998187065,0.8072222471237183,0.5813750624656677,1.07646644115448
58,0.27,200,0,0,0,0,0,1,0,0,0,147,-0.014121116138994694,-0.877593994140625,-0.37040141224861145,-0.17077605426311493
63,0.54,75,0,0,0,0,0,1,0,0,0,133,-0.7481911182403564,-0.5460439324378967,1.0797044038772583,0.8292284607887268
63,1.16,200,0,0,0,0,0,1,0,0,1,136,-0.16049815714359283,0.08999107778072357,-0.003941529896110296,-0.6928859949111938
68,0.11,50,0,0,0,0,0,1,0,0,0,102,-0.6444162726402283,-0.99552154541015625,-2.104604959487915,-0.8782220482826233
62,0.15,50,1,0,0,0,0,1,1,0,0,143,0.29064884781837463,0.08322477340698242,0.8085615038871765,0.1888427436351776
65,-0.55,30,1,0,0,0,0,0,1,1,0,160,-0.9404473304748535,-0.8988596796989441,-2.4076740741729736,-0.5510280728340149
66,1.14,100,1,0,0,0,0,0,1,0,0,122,-0.2599034309387207,-0.3846186399459839,0.12376371771097183,-0.834743320941925
67,-0.14,100,0,0,0,0,0,1,0,0,0,116,-0.12881965935230255,-0.31502199172973633,0.6183913350105286,0.1232566386461258
62,0.72,100,0,0,0,0,0,0,0,0,1,116,-0.26318061351776123,1.60951566696167,0.15383900701999664,1.072045087814331
65,0.29,200,0,0,0,0,0,0,0,0,0,117,0.24476948380470276,-0.08593347668647766,0.7618282437324524,0.2798527777194977
73,-0.39,100,0,0,0,0,0,0,0,0,0,152,0.29501843452453613,-0.18839481472969055,-0.01319611631333828,-0.17409208416938782
72,0.99,50,0,0,0,0,0,0,0,0,0,128,0.2076290249824524,0.1653875708580017,0.40971267223358154,0.38707464933395386
60,0.63,50,0,0,0,0,0,1,0,0,0,82,-0.4947620630264282,-0.31308871507644653,-1.1916955709457397,-0.7846325039863586
60,-0.02,3,0,0,0,0,0,0,0,0,0,116,-1.0660696029663086,-1.217843770980835,0.26118600368499756,-0.05692102387547493
69,-0.43,150,0,0,0,0,0,0,0,0,0,115,0.2655245065689087,-0.011503803543746471,0.8761154413223267,0.5897284746170044
69,-0.51,60,0,0,0,0,0,0,0,0,0,152,-0.5220712423324585,-0.25509172677993774,-0.6383050680160522,0.6276800036430359
69,-0.67,8,0,0,0,1,0,1,0,0,0,134,-0.2336866855621338,-0.23189271986484528,1.2152754068374634,1.2525910139083862
64,0.37,200,0,0,1,0,0,0,0,1,0,148,-0.06873941421508789,-0.08400020003318787,-0.5184656381607056,0.034825533628463745
67,-0.45,40,0,0,0,0,0,0,0,0,1,116,-0.20528514683246613,0.3007139563560486,0.1075688973069191,-1.2157329320907593
62,-0.94,40,0,0,1,0,0,1,0,1,0,125,-0.8956603407859802,-0.9471906423568726,0.5966442823410034,0.7330600023269653
64,0.13,100,1,0,0,0,0,1,1,0,0,137,-0.5198866128921509,-0.16132961213588715,-0.44582122564315796,0.39149656891822815
67,-0.22,100,0,0,0,0,0,0,0,0,0,131,1.0127028226852417,-0.43101629614830017,-0.7280691862106323,-0.3498483896255493
59,0.22,50,1,0,0,0,0,0,1,0,0,126,-0.45762160420417786,0.2272511124610901,-0.9112987518310547,-2.3089582920074463
58,0.19,50,1,0,0,0,0,0,1,0,0,123,-0.6760947704315186,0.25914934277534485,1.2009317874908447,0.8432301878929138
68,-0.66,50,1,0,0,0,0,1,1,1,0,114,0.04158956930041313,-0.28795677423477173,0.1695713847875595,0.7264279723167419
66,-0.22,75,1,0,0,0,0,1,1,0,0,101,0.3048497438430786,0.14605513215065002,-0.6878144145011902,-0.26583918929100037
62,-0.67,20,1,0,1,0,0,0,1,0,0,115,-0.4292202889919281,-1.0960497856140137,-1.0598257780075073,-0.3686397075653076
71,0.67,50,0,0,0,0,0,1,0,0,0,69,1.5468696355819702,-0.08786676079034805,0.32318776845932007,-0.8413759469985962
71,0.75,200,0,0,0,0,0,0,0,0,0,124,0.9416988492012024,0.07452519237995148,-1.3397600650787354,-2.4294450283050537
59,-0.27,100,1,0,0,0,0,1,1,0,0,134,0.03175825998187065,-0.17292892932891846,-0.6582008600234985,-1.364959478378296
61,-0.46,50,1,0,0,0,0,1,1,0,0,114,-1.1053946018218994,-0.7500003576278687,0.03908933326601982,0.03150951489806175
68,0.06,50,1,0,0,0,0,1,1,1,0,139,0.8412013649940491,-0.45034855604171753,-0.73917388916015625,0.8616532683372498
64,0.56,125,0,0,0,0,0,1,0,1,0,147,-0.9764953851699829,-0.9674895405769348,-0.13303552567958832,0.9393987059593201
68,1.32,25,0,0,0,0,0,0,0,0,1,125,1.0826141834259033,-0.11396550387144089,0.6609597206115723,0.9637172818183899
66,-0.16,100,0,0,0,0,0,1,0,0,0,130,-0.07201658189296722,-0.6417391896247864,-1.1787399053573608,-0.7724738121032715
68,0.38,200,0,0,0,0,0,1,0,0,0,117,-0.29813629388809204,-1.0380526781082153,-0.5517801642417908,0.3487549126148224
61,-0.38,200,1,0,0,0,0,1,1,0,0,124,-0.3145217299461365,0.11995638161897659,-0.16311082243919373,0.1870003193616867
72,-0.67,80,1,0,1,0,0,1,1,1,0,129,-0.6258460879325867,-0.3227550983428955,-1.6076637506484985,-2.1188318729400635
65,0.07,100,0,0,0,0,0,0,0,0,0,130,0.4741663634777069,0.27751532196998596,-0.5744520425796509,-0.4121178984642029
72,-0.12,100,0,0,0,0,0,1,0,0,0,111,2.4153006076812744,1.447123646736145,1.0806292295455933,1.2658556699752808
59,-0.28,50,0,0,0,0,0,1,0,0,0,137,0.17485813796520233,0.16442075371742249,-0.4647921323776245,-0.7271526455879211
71,0.67,50,0,0,0,0,0,1,0,0,0,73,0.7516273856163025,-0.566342830657959,0.4892973005771637,0.5105094909667969
73,0.79,200,0,0,0,0,0,0,0,0,1,105,0.1584726870059967,1.161004662513733,1.1930660009384155,1.0632017850875854
71,1.04,50,0,0,0,0,0,0,0,0,0,135,0.2393077313899994,0.35291144251823425,0.6544819474220276,0.6416817307472229
62,1.97,150,0,0,0,0,0,1,0,0,1,98,-0.02395242638885975,-0.2657245993614197,0.7340666055679321,1.1125755310058594
66,1.19,100,0,0,0,0,0,1,0,0,0,127,0.9023740291595459,0.6061654090881348,0.8751905560493469,1.0444104671478271
69,0,200,0,0,0,0,0,1,0,0,0,111,-0.08949442207813263,0.26204943656921387,0.7803366780281067,1.0374095439910889
68,0.35,75,0,0,0,0,0,1,0,0,0,111,0.3048497438430786,0.8342874646186829,-0.001165436115115881,0.16304998099803925
60,0.7,50,0,0,0,0,0,0,0,0,0,151,-0.8104559779167175,-0.8563284277915955,-0.04188336059451103,-0.48581022024154663
64,0.7,100,0,0,0,0,0,1,0,0,1,120,0.24476948380470276,-0.2579914629459381,0.7215734720230103,1.0064589977264404
62,0.84,50,0,0,0,0,0,1,0,0,1,140,0.341990202665329,0.8449203372001648,0.8964744210243225,1.0433051586151123
58,0.17,100,1,0,0,1,0,1,1,0,0,103,-0.7929781079292297,-0.383652001619339,0.018730372190475464,0.5624626874923706
67,1.11,100,0,0,0,0,0,1,0,0,0,112,0.5910494923591614,1.248000144958496,0.482819527387619,0.6461030840873718
68,0.63,200,0,0,0,0,0,1,0,0,0,138,0.658776044845581,-0.08400020003318787,-0.5934230089187622,0.17005084455013275
64,0.87,50,0,0,0,0,0,0,0,0,0,137,-0.4204813539981842,-0.8476288318634033,0.5207613706588745,0.3358585238456726
59,0.12,80,0,0,0,0,0,0,0,0,0,147,0.9799318909645081,-0.05693499371409416,1.0889582633972168,0.29680168628692627
62,0.23,100,0,0,0,0,0,0,0,0,0,121,0.843386173248291,0.9676809310913086,0.8779666423797607,-0.02302263118326664
59,-0.23,60,0,0,0,0,0,1,0,0,0,121,0.6489447355270386,-0.13619768619537354,-0.026151690632104874,0.9242916107177734
65,1.15,100,0,0,0,0,0,0,0,0,1,154,-0.18343795835971832,-0.021169841289520264,-0.7983995676040649,0.15457552671432495
60,0.01,150,0,0,0,0,0,1,0,1,0,109,0.15738029778003693,-0.5702094435691833,0.7534999251365662,0.2525864243507385
60,-0.38,100,0,0,0,0,0,0,0,0,1,145,-0.7219741940498352,-0.7413007616996765,0.3088441491127014,0.18257896602153778
65,-0.18,100,0,0,0,0,0,0,0,0,0,132,-0.28612020611763,-0.4986794888973236,-0.31996646523475647,-0.9143311381340027
58,-0.14,40,0,0,0,0,0,1,0,0,1,86,-0.6181995272636414,-0.6359393000602722,-0.6757837533950806,-0.23930992186069489
58,-0.18,50,1,1,0,0,0,0,1,0,0,108,-0.718697190284729,-0.2309262752532959,-0.3902972340583801,-1.2385773658752441
65,-0.39,100,1,0,0,0,0,0,1,0,0,119,0.20107488334178925,-0.48128050565719604,-0.31719037890434265,-0.3811672627925873
62,0.54,100,1,0,1,0,0,1,1,0,0,107,0.4435802400112152,0.7095935940742493,0.5189101696014404,0.47845351696014404
58,0.29,100,0,0,0,0,0,0,0,0,0,126,0.0033567212522029877,0.26204943656921387,0.7747837901115417,0.6004142165184021
64,-0.41,200,1,0,1,0,0,1,1,0,0,142,0.2709862291812897,0.3741771876811981,-0.06872010976076126,-0.14719454944133759
66,-0.67,150,1,0,0,0,0,1,1,0,0,118,0.5331542491912842,0.5240029692649841,-0.9640466570854187,-0.19619999825954437
64,0.74,50,0,0,0,0,0,1,0,0,1,138,-0.09058681130409241,0.08322477340698242,0.008550891652703285,0.8981311917304993
60,0.08,40,0,0,0,1,0,1,0,0,0,107,-0.6105530261993408,-0.2676578760147095,0.7775605916976929,0.8844977021217346
59,-0.02,30,1,0,0,1,0,1,1,1,0,114,-0.8880138397216797,-1.1617798805236816,0.7437829375267029,0.6730011701583862
60,0.09,100,1,1,0,0,0,1,1,0,0,113,-0.8290261626243591,-0.8756608963012695,-0.4569263160228729,-0.6803584098815918
58,-0.49,50,1,0,1,0,0,0,1,0,0,102,-0.7034039497375488,-1.1366478204727173,-0.8733572959899902,-2.4202334880828857
62,0.26,200,1,0,0,0,0,0,1,0,0,119,0.3245123624801636,-0.8737276196479797,1.0380607843399048,-0.12103353440761566
57,-0.07,10,1,0,1,0,0,0,1,1,0,140,-0.09058681130409241,0.39544254541397095,0.2695142924785614,-0.9946560263633728
63,0.1,20,0,1,0,0,0,0,0,0,1,116,-1.140350341796875,-0.488046795129776,-1.7501757144927979,-0.9950243234634399
67,0.26,75,1,0,0,0,0,0,1,1,0,138,-0.5166094899177551,-0.6369059681892395,-0.23297913372516632,-1.132091999053955
59,1.54,50,0,0,0,0,0,1,0,0,1,152,0.4086243808269501,0.27848178148269653,0.183451846241951,1.0016688108444214
64,1.07,25,1,0,0,0,1,1,1,0,0,114,-0.49913161993026733,-0.26669105887413025,-0.9071342945098877,1.0819931030273438
60,0.19,45,0,0,0,0,0,1,0,0,1,146,0.993040144443512,1.0798087120056152,-0.2968313992023468,-0.015653513371944427
62,1.69,200,0,0,0,0,0,0,0,0,1,168,6.227657318115234,1.916900396347046,1.2643216848373413,1.097837209701538
67,-0.06,100,1,0,0,0,0,1,1,0,0,136,-0.15940576791763306,-0.7654662132263184,-0.33986297249794006,-1.0985618829727173
67,0.03,100,0,0,0,0,0,1,0,0,1,122,-0.20419275760650635,-0.010537346825003624,0.6785426139831543,0.9847192764282227
68,0.37,100,0,0,0,0,0,0,0,0,0,122,0.30703452229499817,0.4196079969406128,1.0528676509857178,1.15642249584198
58,1.35,100,0,0,0,0,0,0,0,1,0,120,0.9111127257347107,1.699411153793335,1.1171830892562866,0.7647477388381958
68,0.55,100,0,0,0,0,0,0,0,0,1,104,0.42391762137413025,-0.08013363182544708,-0.11822875589132309,-0.13171923160552979
58,-0.44,50,1,1,0,0,0,1,1,1,0,104,-1.062792420387268,-0.99552154541015625,-2.732490301132202,-1.5915635824203491
58,-0.49,20,0,0,1,0,0,1,0,0,0,133,2.0253260135650635,0.4196079969406128,-0.8798350691795349,-0.1582479476928711
65,0.41,50,0,0,0,1,0,0,0,0,1,135,-0.32326066493988037,-0.49287980794906616,0.8173529505729675,0.18663206696510315
64,-0.43,50,1,0,0,0,0,1,1,1,0,96,-0.6870185136795044,-0.3826853632926941,-0.766473114490509,-0.5174978971481323
63,0.25,100,1,0,0,0,0,1,1,1,0,109,-0.21293167769908905,-0.6736375689506531,0.573971688747406,0.1490488350391388
58,-0.23,200,1,0,0,0,0,1,1,1,0,123,0.23603056371212006,0.42830759286880493,0.044179074466228485,0.6696845889091492
64,0.38,100,0,0,0,0,0,0,0,0,1,104,1.663752794265747,0.32294613122940063,1.0556436777114868,0.8712331056594849
60,0.78,50,0,0,0,0,0,0,0,0,1,93,1.2344529628753662,1.2528334856033325,0.9061914682388306,1.1696871519088745
70,1.21,56,0,0,0,0,0,0,0,0,1,138,0.5735716223716736,0.27268192172050476,0.5526878237724304,0.7647477388381958
67,2.04,50,0,0,0,0,0,0,0,0,0,143,1.307641625404358,0.7414921522140503,0.83447265625,0.91765958070755
69,1.39,50,0,0,0,0,1,1,0,0,1,107,1.1241241693496704,2.1972196102142334,0.28524667024612427,1.0698338747024536
62,0.97,40,0,0,0,0,0,0,0,0,0,135,0.30375733971595764,0.7414921522140503,0.7821871638298035,0.8822870254516602
63,2.56,50,0,0,0,0,0,0,0,0,0,144,0.5506320595741272,-8.709398680366576e-4,0.4874468147754669,0.5359334349632263
63,0.76,50,0,0,0,0,0,0,0,0,0,124,0.7101173996925354,1.203535795211792,0.7386931777000427,0.669316291809082
63,0.32,100,0,0,0,0,0,1,0,0,0,132,0.47744354605674744,0.38287675380706787,0.21121419966220856,0.7547996640205383
63,0.54,100,0,0,0,0,0,0,0,0,1,123,1.0312727689743042,-0.6987696886062622,0.2912612855434418,1.0370407104492188
60,0.54,200,0,0,0,0,0,1,0,0,1,105,0.2786329686641693,0.6728623509407043,0.9950299859046936,0.8999730348587036
69,1.41,100,0,0,0,0,0,0,0,0,1,127,0.4839976727962494,-0.05403488874435425,0.42035529017448425,0.3365956246852875
66,1.87,100,0,0,0,0,0,0,0,0,0,130,0.2742634117603302,0.48727136850357056,0.42313137650489807,0.9172907471656799
60,0.13,150,0,0,0,0,0,1,0,0,1,29,0.20325967669487,0.7840232849121094,-0.04465945437550545,0.9791926145553589
63,1.21,150,0,0,0,0,0,0,0,0,1,111,3.4279239177703857,7.446925163269043,0.9802231788635254,0.8848665356636047
71,0.31,200,0,0,0,0,0,1,0,0,1,104,0.6391138434410095,0.44184017181396484,1.1255112886428833,0.7407979369163513
71,0.24,200,0,0,0,0,1,0,0,0,1,104,-0.3309071958065033,0.5626674890518188,0.9043402671813965,0.3524397611618042
68,1.34,100,0,0,0,0,0,0,0,0,1,105,0.5932342410087585,1.2789318561553955,1.2143498659133911,1.0410938262939453
66,0.23,100,0,0,0,0,0,1,0,0,0,105,1.506452202796936,1.139738917350769,0.04140298068523407,-0.16266986727714539
69,-0.38,50,1,0,0,0,0,0,1,1,0,122,2.41420841217041,2.1189236640930176,1.0931223630905151,1.0591486692428589
67,0.62,40,1,0,0,0,0,1,1,0,0,130,-0.6356773972511292,-0.15842987596988678,-0.06270476430654526,0.3159618675708771
70,0.27,25,0,0,0,0,0,0,0,0,0,136,-1.0289291143417358,-0.8640613555908203,-0.17143981158733368,-1.4150701761245728
59,0.33,200,0,0,0,0,0,0,0,0,0,126,-0.31670650839805603,-0.6098407506942749,0.062224388122558594,-0.6346690058708191
63,-0.28,35,0,0,0,0,0,0,0,1,0,104,1.0203492641448975,1.1117068529129028,0.6008084416389465,1.0060901641845703
62,0.22,30,0,0,0,0,0,1,0,0,0,115,-0.29704388976097107,-0.0830337405204773,0.26905184984207153,-1.3896468877792358
62,-0.07,50,1,0,0,0,1,1,1,0,0,118,0.0011719393078237772,-0.27829036116600037,-1.8524326086044312,0.25111281871795654
69,0.25,100,0,0,0,0,0,1,0,0,0,132,0.7953217625617981,0.3316457271575928,-0.8206093907356262,0.08014614135026932
64,0.18,100,0,0,0,0,0,1,0,0,0,125,-0.42266592383384705,-0.35368669033050537,-0.6461708545684814,0.5480927228927612
67,0.67,75,0,0,0,0,0,0,0,0,0,123,0.47198158502578735,-0.5682761669158936,-0.5656606554985046,-0.7076241970062256
64,-0.54,80,1,0,0,0,0,0,1,1,0,158,-1.4713371992111206,-0.9239917993545532,-2.073603630065918,-1.0908244848251343
68,1.24,80,0,0,0,0,0,1,0,0,1,144,0.26880165934562683,0.7994891405105591,1.1185710430145264,1.079045295715332
64,-0.1,100,0,0,0,0,0,1,0,0,0,125,-0.5745049118995667,-0.1352308690547943,0.8927727341651917,0.7868556380271912
64,-0.21,50,0,0,0,0,0,1,0,1,0,142,0.724318265914917,-0.18839481472969055,0.47171515226364136,1.2175872325897217
67,0.45,40,0,0,0,0,0,0,0,0,1,143,0.07436046004295349,-0.2309262752532959,0.7627538442611694,0.3601771295070648
58,0.69,100,0,0,0,0,0,1,0,0,1,116,1.7729893922805786,1.3204965591430664,1.0625839233398438,1.0208289623260498
60,0,50,0,0,0,0,0,1,0,0,1,139,-0.5144246816635132,-0.2918233573436737,-0.36299803853034973,0.23232093453407288
74,0.45,100,0,0,1,0,0,0,0,0,1,156,-0.0643700584769249,-0.8708276748657227,-0.5166144371032715,0.4902440011501312
76,0.27,150,0,0,0,0,0,0,0,0,0,132,1.464942216873169,-0.15746304392814636,1.0681368112564087,0.9095534086227417
65,-0.2,200,0,0,0,0,1,0,0,0,0,135,-0.11461878567934036,0.1779533475637436,-1.203725814819336,-0.25699591636657715
63,0.34,200,0,0,0,0,0,0,0,0,0,136,-0.06655462831258774,-0.35658660531044006,-0.2149338275194168,-0.6667249798774719
62,-0.06,100,0,0,0,0,0,0,0,0,0,130,1.049843192100525,0.2717154622077942,0.09738941490650177,-0.28978896141052246
73,0.07,200,1,0,0,0,0,0,1,0,1,94,0.16393443942070007,0.39640936255455017,0.5531502962112427,-0.010126815177500248
68,0.05,30,0,0,0,0,0,0,0,0,0,114,-0.11571117490530014,-0.3179217278957367,-0.14645355939865112,0.4976131021976471
67,-0.04,30,1,0,1,0,0,0,1,0,0,131,-0.3090599775314331,-0.5653762221336365,0.24961847066879272,0.9699810743331909
61,1,200,0,0,0,0,0,1,0,0,0,96,-0.6826491355895996,-0.7760990858078003,-0.5869451761245728,0.4475023150444031
65,0.31,75,0,0,0,0,0,0,0,0,0,155,-0.07529354840517044,-0.8089641332626343,-1.1898447275161743,-1.0373971462249756
67,-0.5,60,1,0,0,0,0,1,1,1,0,128,-0.25771865248680115,-0.06370129436254501,-1.268504023551941,0.09672736376523972
71,1.02,100,1,0,0,0,0,1,1,0,0,74,-0.10151050984859467,0.3596777617931366,-0.5855571627616882,0.5230370759963989
59,1.06,200,0,0,1,0,0,1,0,0,0,123,0.1355329006910324,0.6738287806510925,0.573046088218689,1.2732247114181519
62,-0.05,100,1,0,0,0,0,0,1,0,0,114,0.45122677087783813,0.9580145478248596,0.06870217621326447,0.5451449751853943
58,0.21,20,1,0,0,0,0,1,1,1,0,103,-1.1458122730255127,-0.8756608963012695,-1.7969086170196533,-2.4743974208831787
62,0.62,75,1,0,0,0,1,0,1,0,0,127,-0.7612994313240051,-1.0554518699645996,0.6133015751838684,0.027824675664305687
59,-0.67,10,1,1,0,0,0,0,1,1,0,80,-1.043129801750183,-0.8563284277915955,-1.4646892547607422,-1.253684401512146
60,-0.3,50,1,0,1,0,0,1,1,1,0,100,-0.44560572504997253,-0.5576432943344116,1.0181649923324585,-0.34837421774864197
68,-1.3,4,1,0,0,0,0,0,1,1,0,85,-0.6476934552192688,-0.31212225556373596,-3.1280996799468994,-1.7897957563400269
58,-0.24,50,1,1,0,0,0,0,1,1,0,104,-0.9852345585823059,-1.3048393726348877,-1.3346703052520752,-3.0543556213378906
64,-0.23,75,1,0,0,0,0,1,1,1,0,120,1.1405093669891357,0.30361369252204895,0.8016205430030823,0.6612101197242737
62,0.98,100,0,0,0,0,0,1,0,0,1,116,-0.8694435954093933,-0.6195067763328552,-1.1824415922164917,0.803436279296875
69,0.5,30,1,0,0,0,0,0,1,0,0,123,0.3004801571369171,-0.6736375689506531,-0.021986844018101692,0.17778877913951874
67,0.93,100,0,0,0,0,0,1,0,0,0,124,0.7319647669792175,0.49693742394447327,0.4953126609325409,1.321124792098999
73,-0.08,200,1,0,1,0,0,0,1,0,0,119,0.1770429164171219,-0.22319313883781433,-2.4054222740232944e-4,0.8270177841186523
67,0.2,100,0,0,0,0,0,1,0,0,0,124,-0.14629749953746796,-0.7712661027908325,-0.5841690897941589,0.5193527936935425
61,0.57,150,0,0,0,0,0,1,0,0,0,137,-0.46199116110801697,0.04552670940756798,0.8155017495155334,0.3756524324417114
65,-0.45,50,1,0,0,0,0,0,1,0,0,128,-0.8290261626243591,-1.0061542987823486,-0.2547261416912079,-0.06981740146875381
68,-0.91,30,1,0,0,0,0,1,1,0,0,123,-0.4335896372795105,0.1586209088563919,-0.07519789785146713,0.5912026762962341
62,0.79,100,0,0,0,0,0,0,0,0,0,131,2.5179829597473145,-0.2898900508880615,1.1852002143859863,0.5934133529663086
66,0.48,100,0,0,0,0,0,0,0,0,0,112,0.19233597815036774,-0.5895416736602783,0.7507238388061523,0.5897284746170044
58,0.97,200,0,0,0,0,0,1,0,0,1,143,0.3933313190937042,0.3142465651035309,0.7312905192375183,0.41544634103775024
71,0.63,200,0,0,0,0,0,0,0,0,0,167,0.5932342410087585,0.4196079969406128,0.8483538031578064,1.0654124021530151
64,-0.2,200,0,0,0,0,0,0,0,0,1,107,1.4376330375671387,0.6805950999259949,0.17789965867996216,-0.9393868446350098
66,1.34,65,0,0,0,0,0,1,0,0,0,110,0.2775405943393707,-0.4116838574409485,0.27506718039512634,0.2039492428302765
60,0.44,30,0,0,0,0,0,0,0,0,0,86,-1.2867274284362793,-1.0506187677383423,-0.9122239947319031,-0.48065176606178284
68,1.22,200,0,0,0,0,0,1,0,0,0,107,1.863655924797058,1.653980016708374,1.128287434577942,1.3424956798553467
61,-0.26,100,1,0,0,0,0,1,1,0,0,107,-0.2653653919696808,-0.1555301398038864,0.23712535202503204,0.8778656721115112
68,-0.49,50,0,0,0,0,0,0,0,1,0,171,-0.20965471863746643,-0.7538669109344482,-0.06779450923204422,-0.4865472912788391
68,0.36,30,0,0,0,0,0,0,0,0,1,130,-0.11024942994117737,-0.5876083970069885,-0.028465338051319122,-0.8568512201309204
69,-0.17,60,1,0,0,0,0,0,1,0,0,92,0.9810240864753723,-0.19322820007801056,1.2643216848373413,0.39407551288604736
60,0.4,100,0,0,0,0,0,1,0,0,0,103,0.44576483964920044,0.02909437008202076,0.22324417531490326,0.3038025498390198
68,1.04,50,0,0,0,0,0,1,0,0,1,148,0.41080915927886963,-0.5924416184425354,1.2879198789596558,1.3424956798553467
63,0.69,200,0,0,0,0,0,1,0,0,0,108,-0.12881965935230255,-0.14393045008182526,0.6008084416389465,-0.7732102870941162
77,0.08,200,0,0,0,0,0,0,0,0,0,119,0.19670553505420685,0.33744555711746216,0.5633297562599182,-2.3601744174957275
65,-0.65,40,1,0,0,0,0,0,1,1,0,116,0.3103114664554596,-0.43681594729423523,-0.09416881203651428,0.14315330982208252
62,-0.2,40,1,0,0,0,0,1,1,0,0,134,-0.2555340826511383,-0.20579397678375244,-2.2461912631988525,-2.2068941593170166
66,0.28,100,0,0,0,0,0,0,0,1,0,149,-0.7711307406425476,-0.9462239742279053,0.36714425683021545,-0.7068871259689331
70,-0.2,20,1,0,0,0,0,1,1,0,0,87,-0.542826235294342,-0.8824271559715271,-0.7636970281600952,0.013086440041661263
69,-0.35,200,1,0,0,0,0,0,1,0,0,121,-1.1053946018218994,-1.080583930015564,-2.1971452236175537,-1.6752042770385742
64,0.39,60,0,0,0,0,0,0,0,0,0,131,1.6790457963943481,0.296847403049469,0.7516487240791321,0.6158894896507263
60,0.14,20,1,0,0,0,0,1,1,1,0,114,0.5320618152618408,0.1586209088563919,0.10710645467042923,0.812647819519043
64,-0.11,26,1,0,0,0,0,1,1,0,0,110,-0.6072758436203003,-1.1086159944534302,0.08535944670438766,-1.7400535345077515
69,-0.45,30,1,0,0,0,0,0,1,0,1,114,-1.2102618217468262,-1.2004445791244507,-0.8256991505622864,-0.8745372295379639
64,-0.14,100,1,0,0,0,0,0,1,1,0,128,-0.40081873536109924,-0.2125602811574936,-0.08722786605358124,-0.6899381875991821
64,-0.48,50,1,0,0,0,0,0,1,1,0,108,-1.4833533763885498,-1.0013211965560913,-1.721950888633728,-1.454495906829834
65,-0.33,100,0,0,0,0,0,0,0,0,0,131,-0.6247536540031433,-0.8640613555908203,-0.18300732970237732,0.24927040934562683
71,-0.84,60,1,0,0,0,0,1,1,1,0,153,0.42828699946403503,1.6607463359832764,-0.9483146667480469,-0.14093077182769775
72,-0.09,200,0,0,0,0,0,0,0,0,0,103,-0.31670650839805603,-0.32952141761779785,-0.17606639862060547,-0.5348156690597534
68,0,200,0,0,0,0,1,0,0,0,0,118,-0.4947620630264282,-0.861161470413208,0.3375314176082611,-0.6368796825408936
63,-0.61,50,1,0,0,0,1,0,1,0,0,135,-0.3352767527103424,-0.21642684936523438,0.16263043880462646,-0.5001807808876038
72,-0.3,200,1,0,0,0,0,1,1,0,0,114,2.41093111038208,2.928950071334839,0.6567955613136292,0.8539153337478638
74,-0.06,50,0,0,0,0,0,0,0,0,0,136,1.1110159158706665,1.3224297761917114,0.9742085933685303,0.41655170917510986
69,-0.43,50,0,0,0,0,0,1,0,0,0,96,-0.46745291352272034,-0.3353208899497986,-0.5420631170272827,0.07056634873151779
63,0.02,50,0,0,0,0,0,1,0,0,0,116,0.13881006836891174,1.4538899660110474,1.2273061275482178,0.7669589519500732
64,0.77,150,0,0,0,0,0,0,0,0,0,150,0.9602692723274231,1.3523950576782227,0.4545947313308716,0.9788243174552917
67,0.22,50,0,0,0,0,0,1,0,0,0,104,0.19998249411582947,-0.0946330651640892,1.0996001958847046,-1.24484121799469
64,0.55,100,0,0,0,0,0,1,0,0,0,126,-0.00319741596467793,1.3320962190628052,0.618853747844696,0.07056634873151779
65,-0.18,100,0,0,0,0,0,1,0,0,0,133,0.04486653208732605,-0.37398576736450195,-0.11915435642004013,-0.2488897293806076
72,-0.13,40,0,0,0,0,0,1,0,0,0,103,-0.5471957921981812,-0.3691527545452118,-1.029750108718872,0.15162776410579681
74,0.17,100,0,0,0,0,0,0,0,0,0,82,-0.00647458853200078,-0.4097505509853363,0.7030656933784485,0.2581131160259247
64,1.52,150,0,0,1,0,0,1,0,1,0,112,0.23712295293807983,0.535602331161499,-0.338937371969223,-0.14682573080062866
67,-0.01,100,0,0,0,0,0,1,0,0,0,127,0.658776044845581,0.07452519237995148,0.7275887727737427,0.4434492290019989
65,0.12,12,1,0,0,0,0,1,1,0,0,116,-0.35603174567222595,-0.5789088010787964,0.9020265936851501,0.8211222887039185
73,0.47,100,0,0,0,0,0,0,0,0,1,157,-0.15394403040409088,-0.7422674298286438,1.1412436962127686,-0.406222939491272
64,0.22,200,0,0,0,0,0,1,0,0,0,105,0.322327584028244,0.7202264666557312,0.21630394458770752,0.808226466178894
70,0.61,200,0,0,0,0,0,0,0,0,0,123,0.06671393662691116,0.3152133822441101,0.2866347134113312,0.6029931306838989
